"id","org_id","created_date","created_by_user_id","last_modified_date","last_modified_by_user_id","deleted_date","deleted_by_user_id","product_code","product_sku","product_name","product_description","cost_price","cost_price_average","cost_price_percentage","cost_chart_of_accounts","cost_currency","premium_declaration_cost_price","underwriter_cost_price","underwriter_cost_price_percentage","agent_cost_price","agent_cost_price_percentage","sell_currency","sell_price","sell_chart_of_accounts","status","product_type","product_category","pending_product_qty_in_stock","product_qty_in_stock","manage_stock","stock_value","resell_value","minimum_retail_price","maximum_retail_price","template_id","company_id","start_date","end_date","external_reference","sales_unit","recommended_retail_price","weight","service_levy_percentage","admin_fee","service_provision","plan_operating_charge","clip_fee_percentage","location","margin_calculation","supplier_id","part_number","bay","ean_barcode","product_image"
66423,6,,,,777,,,"118551138/0","118551138/0","CHARGE COIL ASSEMBLY","CHARGE COIL ASSEMBLY",23.51,23.51,,"4098","GBP",,,,,,"GBP",0,"4098","Active","4098 - SPARE PARTS","20",0,1,1,23.51,0,,,,,,,"C-118551138/0",,,,,,,,,"",,,,,,
66424,6,,,,777,,,"118551157/0","118551157/0","AIR FILTER - 827M - 66MQ","AIR FILTER - 827M - 66MQ",5.65,5.65,,"4098","GBP",,,,,,"GBP",15.99,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118551157/0",,,,,,,,,"",,752173,,,,
66425,6,,,,777,,,"118551406/0","118551406/0","AIR FILTER - 1330M - 1538M-SD","AIR FILTER - 1330M - 1538M-SD",7.74,7.74,,"4098","GBP",,,,,,"GBP",19.99,"4098","Active","4098 - SPARE PARTS","20",0,8,1,61.92,159.92,,,,,,,"C-118551406/0",,,,,,,,,"2E",,752173,,,,
66426,6,,,,777,,,"118551414/0","118551414/0","ELECTRONIC COIL","ELECTRONIC COIL",16.44,0,,"4098","GBP",,,,,,"GBP",34.64,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118551414/0",,,,,,,,,"",,,,,,
66427,6,,,,777,,,"118551531/0","118551531/0","ROCKER COVER GASKET - 1438M-SD - 1530H","ROCKER COVER GASKET - 1438M-SD - 1530H",7.25,7.25,,"4098","GBP",,,,,,"GBP",20,"4098","Active","4098 - SPARE PARTS","20",0,3,1,21.75,60,,,,,,,"C-118551531/0",,,,,,,,,"1A",,752173,,,,
66428,6,,,,777,,,"118551534/0","118551534/0","CYLINDER HEAD COVER","CYLINDER HEAD COVER",3.68,3.68,,"4098","GBP",,,,,,"GBP",7.36,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118551534/0",,,,,,,,,"",,,,,,
66429,6,,,,777,,,"118551535/0","118551535/0","HEXAGONAL BOLT","HEXAGONAL BOLT",0.98,0.98,,"4098","GBP",,,,,,"GBP",1.96,"4098","Active","4098 - SPARE PARTS","20",0,6,1,5.88,11.76,,,,,,,"C-118551535/0",,,,,,,,,"",,,,,,
66430,6,,,,777,,,"118551566/0","118551566/0","OIL FILLER","OIL FILLER",9.27,9.27,,"4098","GBP",,,,,,"GBP",20,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118551566/0",,,,,,,,,"",,752173,,,,
66431,6,,,,777,,,"118551590/0","118551590/0","AIR FILTER","AIR FILTER",24.21,24.21,,"4098","GBP",,,,,,"GBP",50,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118551590/0",,,,,,,,,"",,752173,,,,
66432,6,,,,777,,,"118738276/0","118738276/0","EXHASUT PIPE CONNECTION","EXHASUT PIPE CONNECTION",38.05,38.05,,"4098","GBP",,,,,,"GBP",76.1,"4098","Active","4098 - SPARE PARTS","20",0,1,1,38.05,76.1,,,,,,,"C-118738276/0",,,,,,,,,"",,752173,,,,
66433,6,,,,777,,,"118801766/0","118801766/0","AIR FILTER","AIR FILTER",6.53,6.53,,"4098","GBP",,,,,,"GBP",19.98,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118801766/0",,,,,,,,,"",,752107,,,,
66434,6,,,,777,,,"118803934/0","118803934/0","DOUBLE SCREW","DOUBLE SCREW",0.9,0.9,,"4098","GBP",,,,,,"GBP",4.96,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-118803934/0",,,,,,,,,"",,752107,,,,
66435,6,,,,777,,,"1188048490","1188048490","STIGA 6m EXTENSION MAINS CABLE","STIGA 6m EXTENSION MAINS CABLE",8.72,0,,"4025","GBP",,,,,,"GBP",22.95,"4025","Active","4025 - MISC","32",0,0,1,0,0,,,,,,,"C-1188048490",,,1,,,,,,"",,,,,,
66436,6,,,,777,,,"11920000","11920000","RECOIL FOR 139PTIL","RECOIL FOR 139PTIL",8.45,8.45,,"4098","GBP",,,,,,"GBP",20,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-11920000",,,,,,,,,"",,,,,,
66437,6,,,,777,,,"119216035/0","119216035/0","BEARING 6001 2RS","BEARING 6001 2RS",1.73,1.73,,"4098","GBP",,,,,,"GBP",10.39,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-119216035/0",,,,,,,,,"",,752173,,,,
66438,6,,,,777,,,"119216036/0","119216036/0","BEARING 6201-2RS NR C3","BEARING 6201-2RS NR C3",4.17,4.17,,"4098","GBP",,,,,,"GBP",10,"4098","Active","4098 - SPARE PARTS","20",0,-2,1,-8.34,-20,,,,,,,"C-119216036/0",,,,,,,,,"",,752173,,,,
66439,6,,,,777,,,"119410609/1LC","119410609/1LC","MICRO SWITCH KEDU","MICRO SWITCH KEDU",13.35,13.35,,"4098","GBP",,,,,,"GBP",26.7,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-119410609/1LC",,,,,,,,,"",,752173,,,,
66440,6,,,,777,,,"119410618/0","119410618/0","MICRO SWITCH","MICRO SWITCH",2.35,2.35,,"4098","GBP",,,,,,"GBP",4.8,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-119410618/0",,,,,,,,,"",,752173,,,,
66441,6,,,,777,,,"119410622/0","119410622/0","GRASS BOX MICRO SWITCH","GRASS BOX MICRO SWITCH",4.72,4.72,,"4098","GBP",,,,,,"GBP",14.56,"4098","Active","4098 - SPARE PARTS","20",0,2,1,9.44,29.12,,,,,,,"C-119410622/0",,,,,,,,,"",,752107,,,,
66442,6,,,,777,,,"119410622/1","119410622/1","MICRO SWITCH","MICRO SWITCH",3.25,3.25,,"4098","GBP",,,,,,"GBP",8.99,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-3.25,-8.99,,,,,,,"C-119410622/1",,,,,,,,,"",,752173,,,,
66443,6,,,,777,,,"119410623/0","119410623/0","MICRO SWITCH N.C.","MICRO SWITCH N.C.",3.74,3.74,,"4098","GBP",,,,,,"GBP",8.98,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-119410623/0",,,,,,,,,"",,,,,,
66444,6,,,,777,,,"119410633/0","119410633/0","MICRO SWITCH N.O","MICRO SWITCH N.O",3.09,3.09,,"4098","GBP",,,,,,"GBP",7.72,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-119410633/0",,,,,,,,,"",,752173,,,,
66446,6,,,,777,,,"12000292","12000292","DONT USE","DONT USE",12.97,0,,"4098","GBP",,,,,,"GBP",25.94,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-12000292",,,,,,,,,"",,,,,,
66447,6,,,,777,,,"12031476","12031476","KEY IGNITION - FRT90EA","KEY IGNITION - FRT90EA",13.77,13.77,,"4098","GBP",,,,,,"GBP",27.55,"4098","Active","4098 - SPARE PARTS","15",0,1,1,13.77,27.55,,,,,,,"C-12031476",,,,,,,,,"",,,,,,
66448,6,,,,777,,,"12031501","12031501","BLADE RAC62PR","BLADE RAC62PR",17.9,19.13,,"4098","GBP",,,,,,"GBP",49.95,"4098","Active","4098 - SPARE PARTS","15",0,3,1,53.7,149.85,,,,,,,"C-12031501",,,,,,,,,"2D",,,,,,
66449,6,,,,777,,,"12031508","12031508","Throttle control (kit) 120mm - RAC62PR","Throttle control (kit) 120mm - RAC62PR",3.02,3.02,,"4098","GBP",,,,,,"GBP",14.98,"4098","Active","4098 - SPARE PARTS","15",0,1,1,3.02,14.98,,,,,,,"C-12031508",,,,,,,,,"",,752066,,,,
66450,6,,,,777,,,"12031537","12031537","STEERING ROD -                    FITS RAC62PR","STEERING ROD -                    FITS RAC62PR",9.13,9.13,,"4098","GBP",,,,,,"GBP",21.48,"4098","Active","4098 - SPARE PARTS","15",0,-1,1,-9.13,-21.48,,,,,,,"C-12031537",,,,,,,,,"P C/O",,752066,,,,
66451,6,,,,777,,,"12031542","12031542","SAFETY SWITCH","SAFETY SWITCH",0.58,0.58,,"4098","GBP",,,,,,"GBP",6.48,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.58,6.48,,,,,,,"C-12031542",,,,,,,,,"",,,,,,
66452,6,,,,777,,,"122170820/0","122170820/0","ROLLER SPACER","ROLLER SPACER",7.73,7.73,,"4098","GBP",,,,,,"GBP",19.89,"4098","Active","4098 - SPARE PARTS","20",0,1,1,7.73,19.89,,,,,,,"C-122170820/0",,,,,,,,,"",,752173,,,,
66453,6,,,,777,,,"122465608/3","122465608/3","BLADE BOSS","BLADE BOSS",7.31,7.31,,"4098","GBP",,,,,,"GBP",14.62,"4098","Active","4098 - SPARE PARTS","20",0,1,1,7.31,14.62,,,,,,,"C-122465608/3",,,,,,,,,"3B",,,,,,
66454,6,,,,777,,,"122465618/0","122465618/0","BLADE BOSS     D=22.2","BLADE BOSS     D=22.2",4.12,4.12,,"4098","GBP",,,,,,"GBP",9.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-122465618/0",,,,,,,,,"",,,,,,
66455,6,,,,777,,,"122465630/0","122465630/0","BLADE BOSS D=25MM","BLADE BOSS D=25MM",3.75,0,,"4098","GBP",,,,,,"GBP",29.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-122465630/0",,,,,,,,,"",,752173,,,,
66456,6,,,,777,,,"122465639/2","122465639/2","BLADE BOSS    MTF","BLADE BOSS    MTF",10.77,10.77,,"4098","GBP",,,,,,"GBP",24.56,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-122465639/2",,,,,,,,,"",,,,,,
66457,6,,,,777,,,"1231","1231","COUNTAX/WESTWOOD 36"" & 38"""" BLADE SET""","COUNTAX/WESTWOOD 36"" & 38"""" BLADE SET""",11.61,11.61,,"4098","GBP",,,,,,"GBP",69.98,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-1231",,,,,,,,,"",,752107,,,,
66458,6,,,,777,,,"124487995/0","124487995/0","CLIP UNI","CLIP UNI",0.91,0.91,,"4098","GBP",,,,,,"GBP",1.52,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.91,1.52,,,,,,,"C-124487995/0",,,,,,,,,"",,,,,,
66459,6,,,,777,,,"124487998/0","124487998/0","R-CLIP","R-CLIP",1.11,1.11,,"4098","GBP",,,,,,"GBP",2.87,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-124487998/0",,,,,,,,,"",,,,,,
66460,6,,,,777,,,"125160048/0","125160048/0","SPACER MTF","SPACER MTF",0.97,0.97,,"4098","GBP",,,,,,"GBP",0,"4098","Active","4098 - SPARE PARTS","20",0,1,1,0.97,0,,,,,,,"C-125160048/0",,,,,,,,,"4D",,,,,,
66461,6,,,,777,,,"125430220/0","125430220/0","SPRING - GEARBOX","SPRING - GEARBOX",2,2,,"4098","GBP",,,,,,"GBP",4.52,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125430220/0",,,,,,,,,"",,752173,,,,
66462,6,,,,777,,,"125430263/0","125430263/0","SEAT SWITCH SPRING","SEAT SWITCH SPRING",0.69,0.69,,"4098","GBP",,,,,,"GBP",0,"4098","Active","4098 - SPARE PARTS","20",0,2,1,1.38,0,,,,,,,"C-125430263/0",,,,,,,,,"4D",,,,,,
66463,6,,,,777,,,"125430264/1","125430264/1","SEAT SPRING","SEAT SPRING",4.6,4.6,,"4098","GBP",,,,,,"GBP",0,"4098","Active","4098 - SPARE PARTS","20",0,2,1,9.2,0,,,,,,,"C-125430264/1",,,,,,,,,"4D",,,,,,
66464,6,,,,777,,,"125463200/0","125463200/0","BLADE BOSS","BLADE BOSS",4.15,4.15,,"4098","GBP",,,,,,"GBP",11.67,"4098","Active","4098 - SPARE PARTS","20",0,-2,1,-8.3,-23.34,,,,,,,"C-125463200/0",,,,,,,,,"",,,,,,
66465,6,,,,777,,,"125510056/1","125510056/1","DECK HANGER - FRONT RIGHT","DECK HANGER - FRONT RIGHT",2.34,2.34,,"4098","GBP",,,,,,"GBP",5.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125510056/1",,,,,,,,,"",,752173,,,,
66466,6,,,,777,,,"125510068/0","125510068/0","FULCRUM PIN","FULCRUM PIN",1.33,1.33,,"4098","GBP",,,,,,"GBP",4.36,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125510068/0",,,,,,,,,"",,,,,,
66467,6,,,,777,,,"125601554/0","125601554/0","PLASTIC PULLEY","PLASTIC PULLEY",12.62,12.62,,"4098","GBP",,,,,,"GBP",37.14,"4098","Active","4098 - SPARE PARTS","15",0,1,1,12.62,37.14,,,,,,,"C-125601554/0",,,,,,,,,"1C",,,,,,
66468,6,,,,777,,,"125601612/0","125601612/0","PLASTIC DRIVE PULLY [NTN BEARING] -1330M - 1538H","PLASTIC DRIVE PULLY [NTN BEARING] -1330M - 1538H",15.66,15.66,,"4098","GBP",,,,,,"GBP",31.32,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125601612/0",,,,,,,,,"3C",,752173,,,,
66469,6,,,,777,,,"125795001/1","125795001/1","FUEL TANK CAP","FUEL TANK CAP",3.91,3.91,,"4098","GBP",,,,,,"GBP",9.99,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125795001/1",,,,,,,,,"",,752173,,,,
66470,6,,,,777,,,"125840011/1","125840011/1","LOCKING RUBBER TIE","LOCKING RUBBER TIE",3.53,3.53,,"4098","GBP",,,,,,"GBP",14.95,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-125840011/1",,,,,,,,,"",,752173,,,,
66471,6,,,,777,,,"127034091/0","127034091/0","GEAR ROD - 66RDB - 827H","GEAR ROD - 66RDB - 827H",3.71,3.71,,"4098","GBP",,,,,,"GBP",10,"4098","Active","4098 - SPARE PARTS","20",0,-1,1,-3.71,-10,,,,,,,"C-127034091/0",,,,,,,,,"1A",,752173,,,,
66472,6,,,,777,,,"127510126/0","127510126/0","PIN BOLT","PIN BOLT",2.49,2.49,,"4098","GBP",,,,,,"GBP",6.87,"4098","Active","4098 - SPARE PARTS","20",0,1,1,2.49,6.87,,,,,,,"C-127510126/0",,,,,,,,,"1B",,752173,,,,
66473,6,,,,777,,,"127604015/0","127604015/0","TRACTION PULLEY","TRACTION PULLEY",6.04,6.04,,"4098","GBP",,,,,,"GBP",14.99,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-127604015/0",,,,,,,,,"",,,,,,
66474,6,,,,777,,,"127840058/2","127840058/2","TIE ROD","TIE ROD",5.48,5.48,,"4098","GBP",,,,,,"GBP",10.96,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-127840058/2",,,,,,,,,"",,752173,,,,
66475,6,,,,777,,,"13-3902-11","13-3902-11","STIGA FLAIL MOWER ATTACHMENT (WITH ELECTRIC HEIGHT ADJUSTMENT) FOR PARK FRONT CUT RIDE ON MOWERS","STIGA FLAIL MOWER ATTACHMENT (WITH ELECTRIC HEIGHT ADJUSTMENT) FOR PARK FRONT CUT RIDE ON MOWERS",1207.5,1207.5,,"4011","GBP",,,,,,"GBP",2300,"4011","Active","4011 - RIDE ON LAWNMOWERS","32",0,0,1,0,0,,,,,,,"C-13-3902-11",,,77,,,,,,"",,752173,,,,
66476,6,,,,777,,,"13-3906-11","13-3906-11","STIGA 100KG CAPACITY GALVANISED STEEL TRAILER","STIGA 100KG CAPACITY GALVANISED STEEL TRAILER",370.65,370.65,,"4025","GBP",,,,,,"GBP",709,"4025","Active","4025 - MISC","32",0,0,1,0,0,,,,,,,"C-13-3906-11",,,47,,,,,,"",,752173,,,,
66477,6,,,,777,,,"130150050-0001","130150050-0001","CONN ROD ASSEMBLY","CONN ROD ASSEMBLY",8.61,0,,"4098","GBP",,,,,,"GBP",20.99,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-130150050-0001",,,,,,,,,"",,752053,,,,
66478,6,,,,777,,,"131-9683-03","131-9683-03","GENUINE TORO RECYCLER BLADE","GENUINE TORO RECYCLER BLADE",27.84,27.84,,"4098","GBP",,,,,,"GBP",55.68,"4098","Active","4098 - SPARE PARTS","20",0,1,1,27.84,55.68,,,,,,,"C-131-9683-03",,,,,,,,,"",,752107,,,,
66479,6,,,,777,,,"1315","1315","COBRA, DANARM, LAWNFLITE PRO 21"" BLADE""","COBRA, DANARM, LAWNFLITE PRO 21"" BLADE""",12.48,12.48,,"4098","GBP",,,,,,"GBP",34.25,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-1315",,,,,,,,,"",,752107,,,,
66480,6,,,,777,,,"133-8183-03","133-8183-03","BLADE RECYCLING 21""""","BLADE RECYCLING 21""""",19.49,19.49,,"4098","GBP",,,,,,"GBP",49.98,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-133-8183-03",,,,,,,,,"",,752107,,,,
66481,6,,,,777,,,"135061407/1","135061407/1","TRANSMISSION BELT AX31 - 1228H - 1328H [A31]","TRANSMISSION BELT AX31 - 1228H - 1328H [A31]",10.74,10.74,,"4098","GBP",,,,,,"GBP",30,"4098","Active","4098 - SPARE PARTS","20",0,3,1,32.22,90,,,,,,,"C-135061407/1",,,,,,,,,"1C",,,,,,
66482,6,,,,777,,,"135061423/0G","135061423/0G","DECK DRIVE BELT A49 [GATES] - 1328H","DECK DRIVE BELT A49 [GATES] - 1328H",22.1,22.1,,"4098","GBP",,,,,,"GBP",50,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-135061423/0G",,,,,,,,,"",,752173,,,,
66483,6,,,,777,,,"135061428/0","135061428/0","DECK DRIVE BELT A41 - 827M - 66MQ","DECK DRIVE BELT A41 - 827M - 66MQ",25.92,20.1,,"4098","GBP",,,,,,"GBP",37.84,"4098","Active","4098 - SPARE PARTS","20",0,3,1,77.76,113.52,,,,,,,"C-135061428/0",,,,,,,,,"1E",,752173,,,,
66484,6,,,,777,,,"135061430/0","135061430/0","TRANSMISSION BELT A35 1/2","TRANSMISSION BELT A35 1/2",17.8,17.8,,"4098","GBP",,,,,,"GBP",33.29,"4098","Active","4098 - SPARE PARTS","20",0,1,1,17.8,33.29,,,,,,,"C-135061430/0",,,,,,,,,"1D",,,,,,
66485,6,,,,777,,,"135061504/0","135061504/0","TRAPEZOIDAL BELT A77 - 1538H-SD","TRAPEZOIDAL BELT A77 - 1538H-SD",13.5,13.5,,"4098","GBP",,,,,,"GBP",35,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-135061504/0",,,,,,,,,"1D",,,,,,
66486,6,,,"2025-11-12T16:38:38.000Z",24305274,,,"135061508/0","135061508/0","DECK DRIVE BELT- 1330M (AA SECTION)","DECK DRIVE BELT AA86 - 1330M (BELTAA86)",28.85,28.85,,"4098","GBP",,,,,,"GBP",60,"4098","Active","4098 - SPARE PARTS","20",0,5,1,144.25,300,,,,,,,"C-135061508/0",,,,,,,,,"1C",,752173,,,,
66487,6,,,,777,,,"135061509/0","135061509/0","DECK DRIVE BELT AA96 - 1538H - 1638H TWIN","DECK DRIVE BELT AA96 - 1538H - 1638H TWIN",40.2,40.2,,"4098","GBP",,,,,,"GBP",90,"4098","Active","4098 - SPARE PARTS","20",0,1,1,40.2,90,,,,,,,"C-135061509/0",,,,,,,,,"1D",,,,,,
66488,6,,,,777,,,"135062014/0","135062014/0","TRANSMISSION BELT A97 EPDM - 1538M-SD","TRANSMISSION BELT A97 EPDM - 1538M-SD",19.64,19.64,,"4098","GBP",,,,,,"GBP",50,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-135062014/0",,,,,,,,,"1E",,,,,,
66489,6,,,,777,,,"135062018/0","135062018/0","TRANSMISSION BELT A98 [MEGADYNE] - 1330M -1530M","TRANSMISSION BELT A98 [MEGADYNE] - 1330M -1530M",17.12,17.12,,"4098","GBP",,,,,,"GBP",40,"4098","Active","4098 - SPARE PARTS","20",0,2,1,34.24,80,,,,,,,"C-135062018/0",,,,,,,,,"",,,,,,
66490,6,,,,777,,,"135062019/0","135062019/0","TRANSMISSION BELT A96 1/2 [HYDRO-GEAR] - 1436H - 1540H","TRANSMISSION BELT A96 1/2 [HYDRO-GEAR] - 1436H - 1540H",19.02,19.02,,"4098","GBP",,,,,,"GBP",50,"4098","Active","4098 - SPARE PARTS","20",0,1,1,19.02,50,,,,,,,"C-135062019/0",,,,,,,,,"1E",,,,,,
66491,6,,,,777,,,"135062020/1","135062020/1","TRANSMISSION BELT 4L 980 [MEGADYNE] - 1538H - 1430H [A96]","TRANSMISSION BELT 4L 980 [MEGADYNE] - 1538H - 1430H [A96]",22.26,20.16,,"4098","GBP",,,,,,"GBP",45,"4098","Active","4098 - SPARE PARTS","20",0,2,1,44.52,90,,,,,,,"C-135062020/1",,,,,,,,,"",,,,,,
66492,6,,,,777,,,"135062813/1","135062813/1","DECK DRIVE BELT B55 K - ESTATE 5102 HW","DECK DRIVE BELT B55 K - ESTATE 5102 HW",17.8,17.8,,"4098","GBP",,,,,,"GBP",40,"4098","Active","4098 - SPARE PARTS","20",0,1,1,17.8,40,,,,,,,"C-135062813/1",,,,,,,,,"1E",,,,,,
66493,6,,,,777,,,"135063710/0","135063710/0","BELT Z25","BELT Z25",4.65,4.65,,"4098","GBP",,,,,,"GBP",14.93,"4098","Active","4098 - SPARE PARTS","20",0,2,1,9.3,29.86,,,,,,,"C-135063710/0",,,,,,,,,"1C",,752173,,,,
66494,6,,,,777,,,"135063900/0","135063900/0","TRAPEZOIDAL BELT Z28","TRAPEZOIDAL BELT Z28",9.71,9.71,,"4098","GBP",,,,,,"GBP",15.18,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-135063900/0",,,,,,,,,"",,,,,,
66495,6,,,,777,,,"135064394/0","135064394/0","V-BELT FITS SP5555V","V-BELT FITS SP5555V",21.09,21.09,,"4098","GBP",,,,,,"GBP",59.98,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-135064394/0",,,,,,,,,"",,752107,,,,
66496,6,,,,777,,,"135065605/0","135065605/0","DOUBLE TOOTHED DECK BELT 102CM - 1440H - 1540H","DOUBLE TOOTHED DECK BELT 102CM - 1440H - 1540H",41.74,41.74,,"4098","GBP",,,,,,"GBP",100,"4098","Active","4098 - SPARE PARTS","20",0,1,1,41.74,100,,,,,,,"C-135065605/0",,,,,,,,,"1C",,,,,,
66497,6,,,,777,,,"137-7040","137-7040","TENSIONER SPRING","TENSIONER SPRING",1.23,1.23,,"4098","GBP",,,,,,"GBP",4.98,"4098","Active","4098 - SPARE PARTS","20",0,1,1,1.23,4.98,,,,,,,"C-137-7040",,,,,,,,,"",,,,,,
66498,6,,,,777,,,"1401046","1401046","STEERING RACK    FITS FRT7550","STEERING RACK    FITS FRT7550",5.59,10.77,,"4098","GBP",,,,,,"GBP",89.46,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-1401046",,,,,,,,,"",,,,,,
66499,6,,,,777,,,"1401099","1401099","STEERING PINION GEAR     FITS FRT7550M","STEERING PINION GEAR     FITS FRT7550M",4.72,5.72,,"4098","GBP",,,,,,"GBP",28.7,"4098","Active","4098 - SPARE PARTS","15",0,1,1,4.72,28.7,,,,,,,"C-1401099",,,,,,,,,"",,,,,,
66500,6,,,,777,,,"14330033","14330033","LOWER HANDLE","LOWER HANDLE",9.6,0,,"4098","GBP",,,,,,"GBP",23,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-14330033",,,,,,,,,"",,,,,,
66501,6,,,,777,,,"14330048","14330048","COIL AND LEAD    FITS FAST175","COIL AND LEAD    FITS FAST175",9.24,9.24,,"4098","GBP",,,,,,"GBP",54,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-14330048",,,,,,,,,"",,,,,,
66502,6,,,,777,,,"147-2924","147-2924","TORO CUTTING BELT","TORO CUTTING BELT",1.01,1.01,,"4098","GBP",,,,,,"GBP",69.98,"4098","Active","4098 - SPARE PARTS","20",0,1,1,1.01,69.98,,,,,,,"C-147-2924",,,,,,,,,"",,,,,,
66503,6,,,,777,,,"15106000","15106000","BATTERY CHARGER","BATTERY CHARGER",12.96,12.96,,"4098","GBP",,,,,,"GBP",29.95,"4098","Active","4098 - SPARE PARTS","15",0,-1,1,-12.96,-29.95,,,,,,,"C-15106000",,,,,,,,,"",,752066,,,,
66504,6,,,,777,,,"15301010","15301010","AIR FILTER    FITS FST212","AIR FILTER    FITS FST212",6.04,0,,"4098","GBP",,,,,,"GBP",12.08,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-15301010",,,,,,,,,"",,,,,,
66505,6,,,,777,,,"15336010","15336010","ENGINE HOOD FTDT5070","ENGINE HOOD FTDT5070",4.37,4.37,,"4098","GBP",,,,,,"GBP",19.98,"4098","Active","4098 - SPARE PARTS","15",0,1,1,4.37,19.98,,,,,,,"C-15336010",,,,,,,,,"",,752066,,,,
66506,6,,,,777,,,"16100-Z0L-023","16100-Z0L-023","Honda GC135, GC160, GCV135, GCV160 Carburettor","Honda GC135, GC160, GCV135, GCV160 Carburettor",14.49,14.49,,"4098","GBP",,,,,,"GBP",69.98,"4098","Active","4098 - SPARE PARTS","20",0,1,1,14.49,69.98,,,,,,,"C-16100-Z0L-023",,,,,,,,,"",,752107,,,,
66507,6,,,,777,,,"16100-ZM1-825","16100-ZM1-825","Genuine Honda GCV135 Carburettor Assy","Genuine Honda GCV135 Carburettor Assy",80.73,80.73,,"4098","GBP",,,,,,"GBP",160,"4098","Active","4098 - SPARE PARTS","20",0,2,1,161.46,320,,,,,,,"C-16100-ZM1-825",,,,,,,,,"",,752107,,,,
66508,6,,,,777,,,"16260Z02011000","16260Z02011000","MUFFLER INSULATION","MUFFLER INSULATION",16.4,16.4,,"4098","GBP",,,,,,"GBP",32.8,"4098","Active","4098 - SPARE PARTS","20",0,0,1,0,0,,,,,,,"C-16260Z02011000",,,,,,,,,"",,752053,,,,
66509,6,,,,777,,,"16330011","16330011","AIR FILTER   FITS RAC5675ES","AIR FILTER   FITS RAC5675ES",2.16,2.16,,"4098","GBP",,,,,,"GBP",15.67,"4098","Active","4098 - SPARE PARTS","15",0,0,1,0,0,,,,,,,"C-16330011",,,,,,,,,"",,,,,,
66510,6,,,,777,,,"16334083","16334083","ENGINE PULLY","ENGINE PULLY",2.88,2.88,,"4098","GBP",,,,,,"GBP",9.98,"4098","Active","4098 - SPARE PARTS","15",0,1,1,2.88,9.98,,,,,,,"C-16334083",,,,,,,,,"",,752066,,,,
